Tanggal,Komoditas,Provinsi,Harga
08/04/2022,Gula Konsumsi,Sulawesi Selatan,14533.0
08/04/2022,Gula Konsumsi,Sulawesi Tengah,15583.0
08/04/2022,Gula Konsumsi,Sulawesi Tenggara,15118.0
08/04/2022,Gula Konsumsi,Sulawesi Utara,15578.0
09/04/2022,Gula Konsumsi,Gorontalo,15138.0
09/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
09/04/2022,Gula Konsumsi,Sulawesi Selatan,14646.0
09/04/2022,Gula Konsumsi,Sulawesi Tengah,15667.0
09/04/2022,Gula Konsumsi,Sulawesi Tenggara,15059.0
09/04/2022,Gula Konsumsi,Sulawesi Utara,15544.0
10/04/2022,Gula Konsumsi,Gorontalo,15138.0
10/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
10/04/2022,Gula Konsumsi,Sulawesi Selatan,14646.0
10/04/2022,Gula Konsumsi,Sulawesi Tengah,15417.0
10/04/2022,Gula Konsumsi,Sulawesi Tenggara,15059.0
10/04/2022,Gula Konsumsi,Sulawesi Utara,15500.0
11/04/2022,Gula Konsumsi,Gorontalo,15139.0
11/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
11/04/2022,Gula Konsumsi,Sulawesi Selatan,14604.0
11/04/2022,Gula Konsumsi,Sulawesi Tengah,15667.0
11/04/2022,Gula Konsumsi,Sulawesi Tenggara,15059.0
11/04/2022,Gula Konsumsi,Sulawesi Utara,15687.0
12/04/2022,Gula Konsumsi,Gorontalo,15139.0
12/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
12/04/2022,Gula Konsumsi,Sulawesi Selatan,14583.0
12/04/2022,Gula Konsumsi,Sulawesi Tengah,15667.0
12/04/2022,Gula Konsumsi,Sulawesi Tenggara,15059.0
12/04/2022,Gula Konsumsi,Sulawesi Utara,15711.0
13/04/2022,Gula Konsumsi,Gorontalo,15139.0
13/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
13/04/2022,Gula Konsumsi,Sulawesi Selatan,14583.0
13/04/2022,Gula Konsumsi,Sulawesi Tengah,15667.0
13/04/2022,Gula Konsumsi,Sulawesi Tenggara,15038.0
13/04/2022,Gula Konsumsi,Sulawesi Utara,15667.0
14/04/2022,Gula Konsumsi,Gorontalo,15139.0
14/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
14/04/2022,Gula Konsumsi,Sulawesi Selatan,14583.0
14/04/2022,Gula Konsumsi,Sulawesi Tengah,15615.0
14/04/2022,Gula Konsumsi,Sulawesi Tenggara,15219.0
14/04/2022,Gula Konsumsi,Sulawesi Utara,15900.0
15/04/2022,Gula Konsumsi,Gorontalo,15139.0
15/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
15/04/2022,Gula Konsumsi,Sulawesi Selatan,14667.0
15/04/2022,Gula Konsumsi,Sulawesi Tengah,15636.0
15/04/2022,Gula Konsumsi,Sulawesi Tenggara,15154.0
15/04/2022,Gula Konsumsi,Sulawesi Utara,15867.0
16/04/2022,Gula Konsumsi,Gorontalo,15139.0
16/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
16/04/2022,Gula Konsumsi,Sulawesi Selatan,14671.0
16/04/2022,Gula Konsumsi,Sulawesi Tengah,15750.0
16/04/2022,Gula Konsumsi,Sulawesi Tenggara,15029.0
16/04/2022,Gula Konsumsi,Sulawesi Utara,15733.0
17/04/2022,Gula Konsumsi,Gorontalo,15139.0
17/04/2022,Gula Konsumsi,Sulawesi Barat,14917.0
17/04/2022,Gula Konsumsi,Sulawesi Selatan,14708.0
17/04/2022,Gula Konsumsi,Sulawesi Tengah,15667.0
17/04/2022,Gula Konsumsi,Sulawesi Tenggara,15147.0
17/04/2022,Gula Konsumsi,Sulawesi Utara,15733.0
18/04/2022,Gula Konsumsi,Gorontalo,15139.0
18/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
18/04/2022,Gula Konsumsi,Sulawesi Selatan,14708.0
18/04/2022,Gula Konsumsi,Sulawesi Tengah,15727.0
18/04/2022,Gula Konsumsi,Sulawesi Tenggara,15088.0
18/04/2022,Gula Konsumsi,Sulawesi Utara,15733.0
19/04/2022,Gula Konsumsi,Gorontalo,15194.0
19/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
19/04/2022,Gula Konsumsi,Sulawesi Selatan,14667.0
19/04/2022,Gula Konsumsi,Sulawesi Tengah,15818.0
19/04/2022,Gula Konsumsi,Sulawesi Tenggara,15147.0
19/04/2022,Gula Konsumsi,Sulawesi Utara,15800.0
20/04/2022,Gula Konsumsi,Gorontalo,15244.0
20/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
20/04/2022,Gula Konsumsi,Sulawesi Selatan,14708.0
20/04/2022,Gula Konsumsi,Sulawesi Tengah,15750.0
20/04/2022,Gula Konsumsi,Sulawesi Tenggara,15154.0
20/04/2022,Gula Konsumsi,Sulawesi Utara,15800.0
21/04/2022,Gula Konsumsi,Gorontalo,15244.0
21/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
21/04/2022,Gula Konsumsi,Sulawesi Selatan,14750.0
21/04/2022,Gula Konsumsi,Sulawesi Tengah,15808.0
21/04/2022,Gula Konsumsi,Sulawesi Tenggara,15167.0
21/04/2022,Gula Konsumsi,Sulawesi Utara,15867.0
22/04/2022,Gula Konsumsi,Gorontalo,15300.0
22/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
22/04/2022,Gula Konsumsi,Sulawesi Selatan,14708.0
22/04/2022,Gula Konsumsi,Sulawesi Tengah,15955.0
22/04/2022,Gula Konsumsi,Sulawesi Tenggara,15147.0
22/04/2022,Gula Konsumsi,Sulawesi Utara,15867.0
23/04/2022,Gula Konsumsi,Gorontalo,15300.0
23/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
23/04/2022,Gula Konsumsi,Sulawesi Selatan,14729.0
23/04/2022,Gula Konsumsi,Sulawesi Tengah,15955.0
23/04/2022,Gula Konsumsi,Sulawesi Tenggara,15156.0
23/04/2022,Gula Konsumsi,Sulawesi Utara,15833.0
24/04/2022,Gula Konsumsi,Gorontalo,15361.0
24/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
24/04/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
24/04/2022,Gula Konsumsi,Sulawesi Tengah,15731.0
24/04/2022,Gula Konsumsi,Sulawesi Tenggara,15206.0
24/04/2022,Gula Konsumsi,Sulawesi Utara,15867.0
25/04/2022,Gula Konsumsi,Gorontalo,15360.0
25/04/2022,Gula Konsumsi,Sulawesi Barat,15083.0
25/04/2022,Gula Konsumsi,Sulawesi Selatan,14792.0
25/04/2022,Gula Konsumsi,Sulawesi Tengah,15875.0
25/04/2022,Gula Konsumsi,Sulawesi Tenggara,15214.0
25/04/2022,Gula Konsumsi,Sulawesi Utara,15800.0
26/04/2022,Gula Konsumsi,Gorontalo,15360.0
26/04/2022,Gula Konsumsi,Sulawesi Barat,15167.0
26/04/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
26/04/2022,Gula Konsumsi,Sulawesi Tengah,15875.0
26/04/2022,Gula Konsumsi,Sulawesi Tenggara,15147.0
26/04/2022,Gula Konsumsi,Sulawesi Utara,15733.0
27/04/2022,Gula Konsumsi,Gorontalo,15406.0
27/04/2022,Gula Konsumsi,Sulawesi Barat,15167.0
27/04/2022,Gula Konsumsi,Sulawesi Selatan,14739.0
27/04/2022,Gula Konsumsi,Sulawesi Tengah,15875.0
27/04/2022,Gula Konsumsi,Sulawesi Tenggara,15206.0
27/04/2022,Gula Konsumsi,Sulawesi Utara,15700.0
28/04/2022,Gula Konsumsi,Gorontalo,15406.0
28/04/2022,Gula Konsumsi,Sulawesi Barat,15167.0
28/04/2022,Gula Konsumsi,Sulawesi Selatan,14729.0
28/04/2022,Gula Konsumsi,Sulawesi Tengah,15818.0
28/04/2022,Gula Konsumsi,Sulawesi Tenggara,15206.0
28/04/2022,Gula Konsumsi,Sulawesi Utara,15762.0
29/04/2022,Gula Konsumsi,Gorontalo,15406.0
29/04/2022,Gula Konsumsi,Sulawesi Barat,15167.0
29/04/2022,Gula Konsumsi,Sulawesi Selatan,14583.0
29/04/2022,Gula Konsumsi,Sulawesi Tengah,15889.0
29/04/2022,Gula Konsumsi,Sulawesi Tenggara,15147.0
29/04/2022,Gula Konsumsi,Sulawesi Utara,15911.0
30/04/2022,Gula Konsumsi,Gorontalo,15433.0
30/04/2022,Gula Konsumsi,Sulawesi Barat,15167.0
30/04/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
30/04/2022,Gula Konsumsi,Sulawesi Tengah,15875.0
30/04/2022,Gula Konsumsi,Sulawesi Tenggara,15167.0
30/04/2022,Gula Konsumsi,Sulawesi Utara,15911.0
01/05/2022,Gula Konsumsi,Gorontalo,15433.0
01/05/2022,Gula Konsumsi,Sulawesi Barat,15167.0
01/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
01/05/2022,Gula Konsumsi,Sulawesi Tengah,15750.0
01/05/2022,Gula Konsumsi,Sulawesi Tenggara,15156.0
01/05/2022,Gula Konsumsi,Sulawesi Utara,15911.0
02/05/2022,Gula Konsumsi,Gorontalo,15320.0
02/05/2022,Gula Konsumsi,Sulawesi Barat,15500.0
02/05/2022,Gula Konsumsi,Sulawesi Selatan,14750.0
02/05/2022,Gula Konsumsi,Sulawesi Tengah,15625.0
02/05/2022,Gula Konsumsi,Sulawesi Tenggara,15333.0
02/05/2022,Gula Konsumsi,Sulawesi Utara,15976.0
03/05/2022,Gula Konsumsi,Gorontalo,15487.0
03/05/2022,Gula Konsumsi,Sulawesi Barat,15333.0
03/05/2022,Gula Konsumsi,Sulawesi Selatan,14762.0
03/05/2022,Gula Konsumsi,Sulawesi Tengah,15750.0
03/05/2022,Gula Konsumsi,Sulawesi Tenggara,14929.0
03/05/2022,Gula Konsumsi,Sulawesi Utara,15976.0
04/05/2022,Gula Konsumsi,Gorontalo,15433.0
04/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
04/05/2022,Gula Konsumsi,Sulawesi Selatan,14750.0
04/05/2022,Gula Konsumsi,Sulawesi Tengah,15833.0
04/05/2022,Gula Konsumsi,Sulawesi Tenggara,15088.0
04/05/2022,Gula Konsumsi,Sulawesi Utara,15711.0
05/05/2022,Gula Konsumsi,Gorontalo,15378.0
05/05/2022,Gula Konsumsi,Sulawesi Barat,15167.0
05/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
05/05/2022,Gula Konsumsi,Sulawesi Tengah,15583.0
05/05/2022,Gula Konsumsi,Sulawesi Tenggara,15029.0
05/05/2022,Gula Konsumsi,Sulawesi Utara,15844.0
06/05/2022,Gula Konsumsi,Gorontalo,15378.0
06/05/2022,Gula Konsumsi,Sulawesi Barat,15167.0
06/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
06/05/2022,Gula Konsumsi,Sulawesi Tengah,15667.0
06/05/2022,Gula Konsumsi,Sulawesi Tenggara,14962.0
06/05/2022,Gula Konsumsi,Sulawesi Utara,15905.0
07/05/2022,Gula Konsumsi,Gorontalo,15378.0
07/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
07/05/2022,Gula Konsumsi,Sulawesi Selatan,14750.0
07/05/2022,Gula Konsumsi,Sulawesi Tengah,15750.0
07/05/2022,Gula Konsumsi,Sulawesi Tenggara,15029.0
07/05/2022,Gula Konsumsi,Sulawesi Utara,15844.0
08/05/2022,Gula Konsumsi,Gorontalo,15378.0
08/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
08/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
08/05/2022,Gula Konsumsi,Sulawesi Tengah,15682.0
08/05/2022,Gula Konsumsi,Sulawesi Tenggara,14971.0
08/05/2022,Gula Konsumsi,Sulawesi Utara,15844.0
09/05/2022,Gula Konsumsi,Gorontalo,15378.0
09/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
09/05/2022,Gula Konsumsi,Sulawesi Selatan,14750.0
09/05/2022,Gula Konsumsi,Sulawesi Tengah,15773.0
09/05/2022,Gula Konsumsi,Sulawesi Tenggara,14808.0
09/05/2022,Gula Konsumsi,Sulawesi Utara,15644.0
10/05/2022,Gula Konsumsi,Gorontalo,15378.0
10/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
10/05/2022,Gula Konsumsi,Sulawesi Selatan,14729.0
10/05/2022,Gula Konsumsi,Sulawesi Tengah,15773.0
10/05/2022,Gula Konsumsi,Sulawesi Tenggara,14971.0
10/05/2022,Gula Konsumsi,Sulawesi Utara,15778.0
11/05/2022,Gula Konsumsi,Gorontalo,15378.0
11/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
11/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
11/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
11/05/2022,Gula Konsumsi,Sulawesi Tenggara,14971.0
11/05/2022,Gula Konsumsi,Sulawesi Utara,15762.0
12/05/2022,Gula Konsumsi,Gorontalo,15378.0
12/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
12/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
12/05/2022,Gula Konsumsi,Sulawesi Tengah,15773.0
12/05/2022,Gula Konsumsi,Sulawesi Tenggara,14885.0
12/05/2022,Gula Konsumsi,Sulawesi Utara,15778.0
13/05/2022,Gula Konsumsi,Gorontalo,15378.0
13/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
13/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
13/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
13/05/2022,Gula Konsumsi,Sulawesi Tenggara,14912.0
13/05/2022,Gula Konsumsi,Sulawesi Utara,15711.0
14/05/2022,Gula Konsumsi,Gorontalo,15378.0
14/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
14/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
14/05/2022,Gula Konsumsi,Sulawesi Tengah,15750.0
14/05/2022,Gula Konsumsi,Sulawesi Tenggara,14821.0
14/05/2022,Gula Konsumsi,Sulawesi Utara,15711.0
15/05/2022,Gula Konsumsi,Gorontalo,15378.0
15/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
15/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
15/05/2022,Gula Konsumsi,Sulawesi Tengah,15542.0
15/05/2022,Gula Konsumsi,Sulawesi Tenggara,14906.0
15/05/2022,Gula Konsumsi,Sulawesi Utara,15762.0
16/05/2022,Gula Konsumsi,Gorontalo,15378.0
16/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
16/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
16/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
16/05/2022,Gula Konsumsi,Sulawesi Tenggara,14912.0
16/05/2022,Gula Konsumsi,Sulawesi Utara,15762.0
17/05/2022,Gula Konsumsi,Gorontalo,15278.0
17/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
17/05/2022,Gula Konsumsi,Sulawesi Selatan,14813.0
17/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
17/05/2022,Gula Konsumsi,Sulawesi Tenggara,14906.0
17/05/2022,Gula Konsumsi,Sulawesi Utara,15611.0
18/05/2022,Gula Konsumsi,Gorontalo,15278.0
18/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
18/05/2022,Gula Konsumsi,Sulawesi Selatan,14813.0
18/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
18/05/2022,Gula Konsumsi,Sulawesi Tenggara,14813.0
18/05/2022,Gula Konsumsi,Sulawesi Utara,15644.0
19/05/2022,Gula Konsumsi,Gorontalo,15278.0
19/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
19/05/2022,Gula Konsumsi,Sulawesi Selatan,14854.0
19/05/2022,Gula Konsumsi,Sulawesi Tengah,15654.0
19/05/2022,Gula Konsumsi,Sulawesi Tenggara,14824.0
19/05/2022,Gula Konsumsi,Sulawesi Utara,15578.0
20/05/2022,Gula Konsumsi,Gorontalo,15278.0
20/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
20/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
20/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
20/05/2022,Gula Konsumsi,Sulawesi Tenggara,14813.0
20/05/2022,Gula Konsumsi,Sulawesi Utara,15578.0
21/05/2022,Gula Konsumsi,Gorontalo,15278.0
21/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
21/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
21/05/2022,Gula Konsumsi,Sulawesi Tengah,15864.0
21/05/2022,Gula Konsumsi,Sulawesi Tenggara,14882.0
21/05/2022,Gula Konsumsi,Sulawesi Utara,15548.0
22/05/2022,Gula Konsumsi,Gorontalo,15278.0
22/05/2022,Gula Konsumsi,Sulawesi Barat,15000.0
22/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
22/05/2022,Gula Konsumsi,Sulawesi Tengah,15654.0
22/05/2022,Gula Konsumsi,Sulawesi Tenggara,14824.0
22/05/2022,Gula Konsumsi,Sulawesi Utara,15578.0
23/05/2022,Gula Konsumsi,Gorontalo,15278.0
23/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
23/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
23/05/2022,Gula Konsumsi,Sulawesi Tengah,15727.0
23/05/2022,Gula Konsumsi,Sulawesi Tenggara,14800.0
23/05/2022,Gula Konsumsi,Sulawesi Utara,15578.0
24/05/2022,Gula Konsumsi,Gorontalo,15278.0
24/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
24/05/2022,Gula Konsumsi,Sulawesi Selatan,14771.0
24/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
24/05/2022,Gula Konsumsi,Sulawesi Tenggara,14769.0
24/05/2022,Gula Konsumsi,Sulawesi Utara,15548.0
25/05/2022,Gula Konsumsi,Gorontalo,15278.0
25/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
25/05/2022,Gula Konsumsi,Sulawesi Selatan,14646.0
25/05/2022,Gula Konsumsi,Sulawesi Tengah,15773.0
25/05/2022,Gula Konsumsi,Sulawesi Tenggara,14813.0
25/05/2022,Gula Konsumsi,Sulawesi Utara,15548.0
26/05/2022,Gula Konsumsi,Gorontalo,15228.0
26/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
26/05/2022,Gula Konsumsi,Sulawesi Selatan,14521.0
26/05/2022,Gula Konsumsi,Sulawesi Tengah,15577.0
26/05/2022,Gula Konsumsi,Sulawesi Tenggara,14824.0
26/05/2022,Gula Konsumsi,Sulawesi Utara,15578.0
27/05/2022,Gula Konsumsi,Gorontalo,15228.0
27/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
27/05/2022,Gula Konsumsi,Sulawesi Selatan,14646.0
27/05/2022,Gula Konsumsi,Sulawesi Tengah,15591.0
27/05/2022,Gula Konsumsi,Sulawesi Tenggara,14800.0
27/05/2022,Gula Konsumsi,Sulawesi Utara,15611.0
28/05/2022,Gula Konsumsi,Gorontalo,15240.0
28/05/2022,Gula Konsumsi,Sulawesi Barat,14900.0
28/05/2022,Gula Konsumsi,Sulawesi Selatan,14729.0
28/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
28/05/2022,Gula Konsumsi,Sulawesi Tenggara,14824.0
28/05/2022,Gula Konsumsi,Sulawesi Utara,15548.0
29/05/2022,Gula Konsumsi,Gorontalo,15172.0
29/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
29/05/2022,Gula Konsumsi,Sulawesi Selatan,14729.0
29/05/2022,Gula Konsumsi,Sulawesi Tengah,15550.0
29/05/2022,Gula Konsumsi,Sulawesi Tenggara,14923.0
29/05/2022,Gula Konsumsi,Sulawesi Utara,15544.0
30/05/2022,Gula Konsumsi,Gorontalo,15172.0
30/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
30/05/2022,Gula Konsumsi,Sulawesi Selatan,14604.0
