Tanggal,Komoditas,Provinsi,Harga
02/01/2023,Telur Ayam Ras,Gorontalo,31262.0
02/01/2023,Telur Ayam Ras,Sulawesi Barat,27333.0
02/01/2023,Telur Ayam Ras,Sulawesi Selatan,26796.0
02/01/2023,Telur Ayam Ras,Sulawesi Tengah,29292.0
02/01/2023,Telur Ayam Ras,Sulawesi Tenggara,30320.0
02/01/2023,Telur Ayam Ras,Sulawesi Utara,32910.0
03/01/2023,Telur Ayam Ras,Gorontalo,31257.0
03/01/2023,Telur Ayam Ras,Sulawesi Barat,28000.0
03/01/2023,Telur Ayam Ras,Sulawesi Selatan,26709.0
03/01/2023,Telur Ayam Ras,Sulawesi Tengah,28809.0
03/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29556.0
03/01/2023,Telur Ayam Ras,Sulawesi Utara,32755.0
04/01/2023,Telur Ayam Ras,Gorontalo,30958.0
04/01/2023,Telur Ayam Ras,Sulawesi Barat,27333.0
04/01/2023,Telur Ayam Ras,Sulawesi Selatan,26733.0
04/01/2023,Telur Ayam Ras,Sulawesi Tengah,29401.0
04/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29858.0
04/01/2023,Telur Ayam Ras,Sulawesi Utara,32442.0
05/01/2023,Telur Ayam Ras,Gorontalo,31106.0
05/01/2023,Telur Ayam Ras,Sulawesi Barat,27333.0
05/01/2023,Telur Ayam Ras,Sulawesi Selatan,26671.0
05/01/2023,Telur Ayam Ras,Sulawesi Tengah,29401.0
05/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29751.0
05/01/2023,Telur Ayam Ras,Sulawesi Utara,31856.0
06/01/2023,Telur Ayam Ras,Gorontalo,31041.0
06/01/2023,Telur Ayam Ras,Sulawesi Barat,27333.0
06/01/2023,Telur Ayam Ras,Sulawesi Selatan,26754.0
06/01/2023,Telur Ayam Ras,Sulawesi Tengah,29978.0
06/01/2023,Telur Ayam Ras,Sulawesi Tenggara,30001.0
06/01/2023,Telur Ayam Ras,Sulawesi Utara,32009.0
07/01/2023,Telur Ayam Ras,Gorontalo,30922.0
07/01/2023,Telur Ayam Ras,Sulawesi Barat,27167.0
07/01/2023,Telur Ayam Ras,Sulawesi Selatan,26398.0
07/01/2023,Telur Ayam Ras,Sulawesi Tengah,29337.0
07/01/2023,Telur Ayam Ras,Sulawesi Tenggara,30266.0
07/01/2023,Telur Ayam Ras,Sulawesi Utara,31845.0
08/01/2023,Telur Ayam Ras,Gorontalo,30972.0
08/01/2023,Telur Ayam Ras,Sulawesi Barat,27333.0
08/01/2023,Telur Ayam Ras,Sulawesi Selatan,26498.0
08/01/2023,Telur Ayam Ras,Sulawesi Tengah,29337.0
08/01/2023,Telur Ayam Ras,Sulawesi Tenggara,30031.0
08/01/2023,Telur Ayam Ras,Sulawesi Utara,31856.0
09/01/2023,Telur Ayam Ras,Gorontalo,30523.0
09/01/2023,Telur Ayam Ras,Sulawesi Barat,
09/01/2023,Telur Ayam Ras,Sulawesi Selatan,26475.0
09/01/2023,Telur Ayam Ras,Sulawesi Tengah,29865.0
09/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29838.0
09/01/2023,Telur Ayam Ras,Sulawesi Utara,32644.0
10/01/2023,Telur Ayam Ras,Gorontalo,30416.0
10/01/2023,Telur Ayam Ras,Sulawesi Barat,27300.0
10/01/2023,Telur Ayam Ras,Sulawesi Selatan,26475.0
10/01/2023,Telur Ayam Ras,Sulawesi Tengah,29414.0
10/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29451.0
10/01/2023,Telur Ayam Ras,Sulawesi Utara,31476.0
11/01/2023,Telur Ayam Ras,Gorontalo,30416.0
11/01/2023,Telur Ayam Ras,Sulawesi Barat,26967.0
11/01/2023,Telur Ayam Ras,Sulawesi Selatan,26317.0
11/01/2023,Telur Ayam Ras,Sulawesi Tengah,29461.0
11/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29608.0
11/01/2023,Telur Ayam Ras,Sulawesi Utara,31102.0
12/01/2023,Telur Ayam Ras,Gorontalo,30253.0
12/01/2023,Telur Ayam Ras,Sulawesi Barat,26967.0
12/01/2023,Telur Ayam Ras,Sulawesi Selatan,26257.0
12/01/2023,Telur Ayam Ras,Sulawesi Tengah,29461.0
12/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29501.0
12/01/2023,Telur Ayam Ras,Sulawesi Utara,31731.0
13/01/2023,Telur Ayam Ras,Gorontalo,30236.0
13/01/2023,Telur Ayam Ras,Sulawesi Barat,27300.0
13/01/2023,Telur Ayam Ras,Sulawesi Selatan,26225.0
13/01/2023,Telur Ayam Ras,Sulawesi Tengah,30454.0
13/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29565.0
13/01/2023,Telur Ayam Ras,Sulawesi Utara,30969.0
14/01/2023,Telur Ayam Ras,Gorontalo,30206.0
14/01/2023,Telur Ayam Ras,Sulawesi Barat,27300.0
14/01/2023,Telur Ayam Ras,Sulawesi Selatan,26286.0
14/01/2023,Telur Ayam Ras,Sulawesi Tengah,29499.0
14/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29607.0
14/01/2023,Telur Ayam Ras,Sulawesi Utara,30131.0
15/01/2023,Telur Ayam Ras,Gorontalo,30187.0
15/01/2023,Telur Ayam Ras,Sulawesi Barat,27067.0
15/01/2023,Telur Ayam Ras,Sulawesi Selatan,26350.0
15/01/2023,Telur Ayam Ras,Sulawesi Tengah,29538.0
15/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29707.0
15/01/2023,Telur Ayam Ras,Sulawesi Utara,30826.0
16/01/2023,Telur Ayam Ras,Gorontalo,30354.0
16/01/2023,Telur Ayam Ras,Sulawesi Barat,27067.0
16/01/2023,Telur Ayam Ras,Sulawesi Selatan,26375.0
16/01/2023,Telur Ayam Ras,Sulawesi Tengah,29082.0
16/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29732.0
16/01/2023,Telur Ayam Ras,Sulawesi Utara,30138.0
17/01/2023,Telur Ayam Ras,Gorontalo,30061.0
17/01/2023,Telur Ayam Ras,Sulawesi Barat,27067.0
17/01/2023,Telur Ayam Ras,Sulawesi Selatan,26250.0
17/01/2023,Telur Ayam Ras,Sulawesi Tengah,29241.0
17/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29319.0
17/01/2023,Telur Ayam Ras,Sulawesi Utara,30260.0
18/01/2023,Telur Ayam Ras,Gorontalo,30316.0
18/01/2023,Telur Ayam Ras,Sulawesi Barat,27067.0
18/01/2023,Telur Ayam Ras,Sulawesi Selatan,26208.0
18/01/2023,Telur Ayam Ras,Sulawesi Tengah,29279.0
18/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29207.0
18/01/2023,Telur Ayam Ras,Sulawesi Utara,29893.0
19/01/2023,Telur Ayam Ras,Gorontalo,30164.0
19/01/2023,Telur Ayam Ras,Sulawesi Barat,27067.0
19/01/2023,Telur Ayam Ras,Sulawesi Selatan,26125.0
19/01/2023,Telur Ayam Ras,Sulawesi Tengah,29428.0
19/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29543.0
19/01/2023,Telur Ayam Ras,Sulawesi Utara,30014.0
20/01/2023,Telur Ayam Ras,Gorontalo,30087.0
20/01/2023,Telur Ayam Ras,Sulawesi Barat,26900.0
20/01/2023,Telur Ayam Ras,Sulawesi Selatan,26146.0
20/01/2023,Telur Ayam Ras,Sulawesi Tengah,28933.0
20/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29385.0
20/01/2023,Telur Ayam Ras,Sulawesi Utara,29550.0
21/01/2023,Telur Ayam Ras,Gorontalo,30116.0
21/01/2023,Telur Ayam Ras,Sulawesi Barat,26900.0
21/01/2023,Telur Ayam Ras,Sulawesi Selatan,26579.0
21/01/2023,Telur Ayam Ras,Sulawesi Tengah,29062.0
21/01/2023,Telur Ayam Ras,Sulawesi Tenggara,28916.0
21/01/2023,Telur Ayam Ras,Sulawesi Utara,29547.0
22/01/2023,Telur Ayam Ras,Gorontalo,29878.0
22/01/2023,Telur Ayam Ras,Sulawesi Barat,26900.0
22/01/2023,Telur Ayam Ras,Sulawesi Selatan,26213.0
22/01/2023,Telur Ayam Ras,Sulawesi Tengah,29100.0
22/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29326.0
22/01/2023,Telur Ayam Ras,Sulawesi Utara,29013.0
23/01/2023,Telur Ayam Ras,Gorontalo,29949.0
23/01/2023,Telur Ayam Ras,Sulawesi Barat,27067.0
23/01/2023,Telur Ayam Ras,Sulawesi Selatan,26288.0
23/01/2023,Telur Ayam Ras,Sulawesi Tengah,29597.0
23/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29703.0
23/01/2023,Telur Ayam Ras,Sulawesi Utara,28785.0
24/01/2023,Telur Ayam Ras,Gorontalo,29915.0
24/01/2023,Telur Ayam Ras,Sulawesi Barat,26733.0
24/01/2023,Telur Ayam Ras,Sulawesi Selatan,26365.0
24/01/2023,Telur Ayam Ras,Sulawesi Tengah,28921.0
24/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29129.0
24/01/2023,Telur Ayam Ras,Sulawesi Utara,28869.0
25/01/2023,Telur Ayam Ras,Gorontalo,29885.0
25/01/2023,Telur Ayam Ras,Sulawesi Barat,26733.0
25/01/2023,Telur Ayam Ras,Sulawesi Selatan,26308.0
25/01/2023,Telur Ayam Ras,Sulawesi Tengah,28715.0
25/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29080.0
25/01/2023,Telur Ayam Ras,Sulawesi Utara,29302.0
26/01/2023,Telur Ayam Ras,Gorontalo,29773.0
26/01/2023,Telur Ayam Ras,Sulawesi Barat,26733.0
26/01/2023,Telur Ayam Ras,Sulawesi Selatan,26263.0
26/01/2023,Telur Ayam Ras,Sulawesi Tengah,29067.0
26/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29210.0
26/01/2023,Telur Ayam Ras,Sulawesi Utara,28717.0
27/01/2023,Telur Ayam Ras,Gorontalo,29751.0
27/01/2023,Telur Ayam Ras,Sulawesi Barat,26650.0
27/01/2023,Telur Ayam Ras,Sulawesi Selatan,26283.0
27/01/2023,Telur Ayam Ras,Sulawesi Tengah,28715.0
27/01/2023,Telur Ayam Ras,Sulawesi Tenggara,28977.0
27/01/2023,Telur Ayam Ras,Sulawesi Utara,28878.0
28/01/2023,Telur Ayam Ras,Gorontalo,29510.0
28/01/2023,Telur Ayam Ras,Sulawesi Barat,27233.0
28/01/2023,Telur Ayam Ras,Sulawesi Selatan,26304.0
28/01/2023,Telur Ayam Ras,Sulawesi Tengah,28792.0
28/01/2023,Telur Ayam Ras,Sulawesi Tenggara,28761.0
28/01/2023,Telur Ayam Ras,Sulawesi Utara,28736.0
29/01/2023,Telur Ayam Ras,Gorontalo,29248.0
29/01/2023,Telur Ayam Ras,Sulawesi Barat,27233.0
29/01/2023,Telur Ayam Ras,Sulawesi Selatan,26221.0
29/01/2023,Telur Ayam Ras,Sulawesi Tengah,28148.0
29/01/2023,Telur Ayam Ras,Sulawesi Tenggara,29149.0
29/01/2023,Telur Ayam Ras,Sulawesi Utara,28736.0
30/01/2023,Telur Ayam Ras,Gorontalo,29371.0
30/01/2023,Telur Ayam Ras,Sulawesi Barat,27233.0
30/01/2023,Telur Ayam Ras,Sulawesi Selatan,26158.0
30/01/2023,Telur Ayam Ras,Sulawesi Tengah,28677.0
30/01/2023,Telur Ayam Ras,Sulawesi Tenggara,28591.0
30/01/2023,Telur Ayam Ras,Sulawesi Utara,28769.0
31/01/2023,Telur Ayam Ras,Gorontalo,29371.0
31/01/2023,Telur Ayam Ras,Sulawesi Barat,27433.0
31/01/2023,Telur Ayam Ras,Sulawesi Selatan,26304.0
31/01/2023,Telur Ayam Ras,Sulawesi Tengah,28777.0
31/01/2023,Telur Ayam Ras,Sulawesi Tenggara,28747.0
31/01/2023,Telur Ayam Ras,Sulawesi Utara,29324.0
01/02/2023,Telur Ayam Ras,Gorontalo,29371.0
01/02/2023,Telur Ayam Ras,Sulawesi Barat,27600.0
01/02/2023,Telur Ayam Ras,Sulawesi Selatan,26113.0
01/02/2023,Telur Ayam Ras,Sulawesi Tengah,28983.0
01/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28993.0
01/02/2023,Telur Ayam Ras,Sulawesi Utara,28822.0
02/02/2023,Telur Ayam Ras,Gorontalo,29338.0
02/02/2023,Telur Ayam Ras,Sulawesi Barat,27400.0
02/02/2023,Telur Ayam Ras,Sulawesi Selatan,26071.0
02/02/2023,Telur Ayam Ras,Sulawesi Tengah,28856.0
02/02/2023,Telur Ayam Ras,Sulawesi Tenggara,29200.0
02/02/2023,Telur Ayam Ras,Sulawesi Utara,28558.0
03/02/2023,Telur Ayam Ras,Gorontalo,29338.0
03/02/2023,Telur Ayam Ras,Sulawesi Barat,27400.0
03/02/2023,Telur Ayam Ras,Sulawesi Selatan,25804.0
03/02/2023,Telur Ayam Ras,Sulawesi Tengah,28933.0
03/02/2023,Telur Ayam Ras,Sulawesi Tenggara,29007.0
03/02/2023,Telur Ayam Ras,Sulawesi Utara,28864.0
04/02/2023,Telur Ayam Ras,Gorontalo,29304.0
04/02/2023,Telur Ayam Ras,Sulawesi Barat,27567.0
04/02/2023,Telur Ayam Ras,Sulawesi Selatan,25661.0
04/02/2023,Telur Ayam Ras,Sulawesi Tengah,28761.0
04/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28947.0
04/02/2023,Telur Ayam Ras,Sulawesi Utara,28624.0
05/02/2023,Telur Ayam Ras,Gorontalo,29271.0
05/02/2023,Telur Ayam Ras,Sulawesi Barat,27200.0
05/02/2023,Telur Ayam Ras,Sulawesi Selatan,25654.0
05/02/2023,Telur Ayam Ras,Sulawesi Tengah,28150.0
05/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28156.0
05/02/2023,Telur Ayam Ras,Sulawesi Utara,28490.0
06/02/2023,Telur Ayam Ras,Gorontalo,28691.0
06/02/2023,Telur Ayam Ras,Sulawesi Barat,27400.0
06/02/2023,Telur Ayam Ras,Sulawesi Selatan,25638.0
06/02/2023,Telur Ayam Ras,Sulawesi Tengah,28882.0
06/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28488.0
06/02/2023,Telur Ayam Ras,Sulawesi Utara,28514.0
07/02/2023,Telur Ayam Ras,Gorontalo,28691.0
07/02/2023,Telur Ayam Ras,Sulawesi Barat,27233.0
07/02/2023,Telur Ayam Ras,Sulawesi Selatan,25571.0
07/02/2023,Telur Ayam Ras,Sulawesi Tengah,28805.0
07/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28250.0
07/02/2023,Telur Ayam Ras,Sulawesi Utara,28378.0
08/02/2023,Telur Ayam Ras,Gorontalo,28460.0
08/02/2023,Telur Ayam Ras,Sulawesi Barat,27233.0
08/02/2023,Telur Ayam Ras,Sulawesi Selatan,25530.0
08/02/2023,Telur Ayam Ras,Sulawesi Tengah,28805.0
08/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28733.0
08/02/2023,Telur Ayam Ras,Sulawesi Utara,28378.0
09/02/2023,Telur Ayam Ras,Gorontalo,28704.0
09/02/2023,Telur Ayam Ras,Sulawesi Barat,27317.0
09/02/2023,Telur Ayam Ras,Sulawesi Selatan,25654.0
09/02/2023,Telur Ayam Ras,Sulawesi Tengah,28672.0
09/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28292.0
09/02/2023,Telur Ayam Ras,Sulawesi Utara,28476.0
10/02/2023,Telur Ayam Ras,Gorontalo,28430.0
10/02/2023,Telur Ayam Ras,Sulawesi Barat,27150.0
10/02/2023,Telur Ayam Ras,Sulawesi Selatan,25534.0
10/02/2023,Telur Ayam Ras,Sulawesi Tengah,28518.0
10/02/2023,Telur Ayam Ras,Sulawesi Tenggara,29018.0
10/02/2023,Telur Ayam Ras,Sulawesi Utara,28311.0
11/02/2023,Telur Ayam Ras,Gorontalo,28445.0
11/02/2023,Telur Ayam Ras,Sulawesi Barat,27150.0
11/02/2023,Telur Ayam Ras,Sulawesi Selatan,25597.0
11/02/2023,Telur Ayam Ras,Sulawesi Tengah,28595.0
11/02/2023,Telur Ayam Ras,Sulawesi Tenggara,29113.0
11/02/2023,Telur Ayam Ras,Sulawesi Utara,28144.0
12/02/2023,Telur Ayam Ras,Gorontalo,28421.0
12/02/2023,Telur Ayam Ras,Sulawesi Barat,27150.0
12/02/2023,Telur Ayam Ras,Sulawesi Selatan,25539.0
12/02/2023,Telur Ayam Ras,Sulawesi Tengah,28595.0
12/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28581.0
12/02/2023,Telur Ayam Ras,Sulawesi Utara,28178.0
13/02/2023,Telur Ayam Ras,Gorontalo,28565.0
13/02/2023,Telur Ayam Ras,Sulawesi Barat,27150.0
13/02/2023,Telur Ayam Ras,Sulawesi Selatan,25533.0
13/02/2023,Telur Ayam Ras,Sulawesi Tengah,29300.0
13/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28488.0
13/02/2023,Telur Ayam Ras,Sulawesi Utara,28058.0
14/02/2023,Telur Ayam Ras,Gorontalo,28311.0
14/02/2023,Telur Ayam Ras,Sulawesi Barat,27150.0
14/02/2023,Telur Ayam Ras,Sulawesi Selatan,25468.0
14/02/2023,Telur Ayam Ras,Sulawesi Tengah,29300.0
14/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28394.0
14/02/2023,Telur Ayam Ras,Sulawesi Utara,28058.0
15/02/2023,Telur Ayam Ras,Gorontalo,28381.0
15/02/2023,Telur Ayam Ras,Sulawesi Barat,27783.0
15/02/2023,Telur Ayam Ras,Sulawesi Selatan,25447.0
15/02/2023,Telur Ayam Ras,Sulawesi Tengah,29728.0
15/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28363.0
15/02/2023,Telur Ayam Ras,Sulawesi Utara,27991.0
16/02/2023,Telur Ayam Ras,Gorontalo,28046.0
16/02/2023,Telur Ayam Ras,Sulawesi Barat,26867.0
16/02/2023,Telur Ayam Ras,Sulawesi Selatan,25426.0
16/02/2023,Telur Ayam Ras,Sulawesi Tengah,28311.0
16/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28731.0
16/02/2023,Telur Ayam Ras,Sulawesi Utara,28004.0
17/02/2023,Telur Ayam Ras,Gorontalo,28117.0
17/02/2023,Telur Ayam Ras,Sulawesi Barat,27140.0
17/02/2023,Telur Ayam Ras,Sulawesi Selatan,25301.0
17/02/2023,Telur Ayam Ras,Sulawesi Tengah,28556.0
17/02/2023,Telur Ayam Ras,Sulawesi Tenggara,27831.0
17/02/2023,Telur Ayam Ras,Sulawesi Utara,27648.0
18/02/2023,Telur Ayam Ras,Gorontalo,28109.0
18/02/2023,Telur Ayam Ras,Sulawesi Barat,26950.0
18/02/2023,Telur Ayam Ras,Sulawesi Selatan,25193.0
18/02/2023,Telur Ayam Ras,Sulawesi Tengah,28319.0
18/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28076.0
18/02/2023,Telur Ayam Ras,Sulawesi Utara,27938.0
19/02/2023,Telur Ayam Ras,Gorontalo,28068.0
19/02/2023,Telur Ayam Ras,Sulawesi Barat,26867.0
19/02/2023,Telur Ayam Ras,Sulawesi Selatan,25184.0
19/02/2023,Telur Ayam Ras,Sulawesi Tengah,27680.0
19/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28125.0
19/02/2023,Telur Ayam Ras,Sulawesi Utara,27736.0
20/02/2023,Telur Ayam Ras,Gorontalo,27973.0
20/02/2023,Telur Ayam Ras,Sulawesi Barat,27700.0
20/02/2023,Telur Ayam Ras,Sulawesi Selatan,25143.0
20/02/2023,Telur Ayam Ras,Sulawesi Tengah,28583.0
20/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28206.0
20/02/2023,Telur Ayam Ras,Sulawesi Utara,27771.0
21/02/2023,Telur Ayam Ras,Gorontalo,27803.0
21/02/2023,Telur Ayam Ras,Sulawesi Barat,27033.0
21/02/2023,Telur Ayam Ras,Sulawesi Selatan,24872.0
21/02/2023,Telur Ayam Ras,Sulawesi Tengah,28377.0
21/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28187.0
21/02/2023,Telur Ayam Ras,Sulawesi Utara,27771.0
22/02/2023,Telur Ayam Ras,Gorontalo,27803.0
22/02/2023,Telur Ayam Ras,Sulawesi Barat,26867.0
22/02/2023,Telur Ayam Ras,Sulawesi Selatan,24889.0
22/02/2023,Telur Ayam Ras,Sulawesi Tengah,27954.0
22/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28882.0
22/02/2023,Telur Ayam Ras,Sulawesi Utara,27904.0
23/02/2023,Telur Ayam Ras,Gorontalo,27803.0
23/02/2023,Telur Ayam Ras,Sulawesi Barat,26950.0
23/02/2023,Telur Ayam Ras,Sulawesi Selatan,24898.0
23/02/2023,Telur Ayam Ras,Sulawesi Tengah,28452.0
23/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28824.0
23/02/2023,Telur Ayam Ras,Sulawesi Utara,27612.0
24/02/2023,Telur Ayam Ras,Gorontalo,27803.0
24/02/2023,Telur Ayam Ras,Sulawesi Barat,26450.0
24/02/2023,Telur Ayam Ras,Sulawesi Selatan,24777.0
24/02/2023,Telur Ayam Ras,Sulawesi Tengah,28452.0
24/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28533.0
24/02/2023,Telur Ayam Ras,Sulawesi Utara,27971.0
25/02/2023,Telur Ayam Ras,Gorontalo,27562.0
25/02/2023,Telur Ayam Ras,Sulawesi Barat,26450.0
25/02/2023,Telur Ayam Ras,Sulawesi Selatan,24798.0
25/02/2023,Telur Ayam Ras,Sulawesi Tengah,28375.0
25/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28969.0
25/02/2023,Telur Ayam Ras,Sulawesi Utara,27491.0
26/02/2023,Telur Ayam Ras,Gorontalo,27508.0
26/02/2023,Telur Ayam Ras,Sulawesi Barat,26417.0
26/02/2023,Telur Ayam Ras,Sulawesi Selatan,24815.0
26/02/2023,Telur Ayam Ras,Sulawesi Tengah,28240.0
26/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28481.0
26/02/2023,Telur Ayam Ras,Sulawesi Utara,27469.0
27/02/2023,Telur Ayam Ras,Gorontalo,27424.0
27/02/2023,Telur Ayam Ras,Sulawesi Barat,26583.0
27/02/2023,Telur Ayam Ras,Sulawesi Selatan,24740.0
27/02/2023,Telur Ayam Ras,Sulawesi Tengah,28080.0
27/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28981.0
27/02/2023,Telur Ayam Ras,Sulawesi Utara,27771.0
28/02/2023,Telur Ayam Ras,Gorontalo,27409.0
28/02/2023,Telur Ayam Ras,Sulawesi Barat,26583.0
28/02/2023,Telur Ayam Ras,Sulawesi Selatan,24595.0
28/02/2023,Telur Ayam Ras,Sulawesi Tengah,28375.0
28/02/2023,Telur Ayam Ras,Sulawesi Tenggara,28625.0
28/02/2023,Telur Ayam Ras,Sulawesi Utara,27704.0
01/03/2023,Telur Ayam Ras,Gorontalo,27176.0
01/03/2023,Telur Ayam Ras,Sulawesi Barat,26233.0
01/03/2023,Telur Ayam Ras,Sulawesi Selatan,24650.0
01/03/2023,Telur Ayam Ras,Sulawesi Tengah,28914.0
01/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28629.0
01/03/2023,Telur Ayam Ras,Sulawesi Utara,27704.0
02/03/2023,Telur Ayam Ras,Gorontalo,27191.0
02/03/2023,Telur Ayam Ras,Sulawesi Barat,26233.0
02/03/2023,Telur Ayam Ras,Sulawesi Selatan,24583.0
02/03/2023,Telur Ayam Ras,Sulawesi Tengah,28324.0
02/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28571.0
02/03/2023,Telur Ayam Ras,Sulawesi Utara,27638.0
03/03/2023,Telur Ayam Ras,Gorontalo,27191.0
03/03/2023,Telur Ayam Ras,Sulawesi Barat,25900.0
03/03/2023,Telur Ayam Ras,Sulawesi Selatan,24350.0
03/03/2023,Telur Ayam Ras,Sulawesi Tengah,28202.0
03/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28280.0
03/03/2023,Telur Ayam Ras,Sulawesi Utara,27504.0
04/03/2023,Telur Ayam Ras,Gorontalo,27060.0
04/03/2023,Telur Ayam Ras,Sulawesi Barat,25700.0
04/03/2023,Telur Ayam Ras,Sulawesi Selatan,24517.0
04/03/2023,Telur Ayam Ras,Sulawesi Tengah,28469.0
04/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28680.0
04/03/2023,Telur Ayam Ras,Sulawesi Utara,27504.0
05/03/2023,Telur Ayam Ras,Gorontalo,27038.0
05/03/2023,Telur Ayam Ras,Sulawesi Barat,25633.0
05/03/2023,Telur Ayam Ras,Sulawesi Selatan,24392.0
05/03/2023,Telur Ayam Ras,Sulawesi Tengah,27912.0
05/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28629.0
05/03/2023,Telur Ayam Ras,Sulawesi Utara,27541.0
06/03/2023,Telur Ayam Ras,Gorontalo,27038.0
06/03/2023,Telur Ayam Ras,Sulawesi Barat,25533.0
06/03/2023,Telur Ayam Ras,Sulawesi Selatan,24540.0
06/03/2023,Telur Ayam Ras,Sulawesi Tengah,28052.0
06/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28947.0
06/03/2023,Telur Ayam Ras,Sulawesi Utara,27504.0
07/03/2023,Telur Ayam Ras,Gorontalo,27051.0
07/03/2023,Telur Ayam Ras,Sulawesi Barat,25700.0
07/03/2023,Telur Ayam Ras,Sulawesi Selatan,24544.0
07/03/2023,Telur Ayam Ras,Sulawesi Tengah,28344.0
07/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28629.0
07/03/2023,Telur Ayam Ras,Sulawesi Utara,27660.0
08/03/2023,Telur Ayam Ras,Gorontalo,27055.0
08/03/2023,Telur Ayam Ras,Sulawesi Barat,25575.0
08/03/2023,Telur Ayam Ras,Sulawesi Selatan,24481.0
08/03/2023,Telur Ayam Ras,Sulawesi Tengah,29327.0
08/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28235.0
08/03/2023,Telur Ayam Ras,Sulawesi Utara,27504.0
09/03/2023,Telur Ayam Ras,Gorontalo,27539.0
09/03/2023,Telur Ayam Ras,Sulawesi Barat,25742.0
09/03/2023,Telur Ayam Ras,Sulawesi Selatan,24502.0
09/03/2023,Telur Ayam Ras,Sulawesi Tengah,28166.0
09/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28206.0
09/03/2023,Telur Ayam Ras,Sulawesi Utara,27838.0
10/03/2023,Telur Ayam Ras,Gorontalo,27691.0
10/03/2023,Telur Ayam Ras,Sulawesi Barat,26208.0
10/03/2023,Telur Ayam Ras,Sulawesi Selatan,24565.0
10/03/2023,Telur Ayam Ras,Sulawesi Tengah,28166.0
10/03/2023,Telur Ayam Ras,Sulawesi Tenggara,27987.0
10/03/2023,Telur Ayam Ras,Sulawesi Utara,27704.0
11/03/2023,Telur Ayam Ras,Gorontalo,27571.0
11/03/2023,Telur Ayam Ras,Sulawesi Barat,26083.0
11/03/2023,Telur Ayam Ras,Sulawesi Selatan,24606.0
11/03/2023,Telur Ayam Ras,Sulawesi Tengah,28191.0
11/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28088.0
11/03/2023,Telur Ayam Ras,Sulawesi Utara,27755.0
12/03/2023,Telur Ayam Ras,Gorontalo,27567.0
12/03/2023,Telur Ayam Ras,Sulawesi Barat,26083.0
12/03/2023,Telur Ayam Ras,Sulawesi Selatan,24761.0
12/03/2023,Telur Ayam Ras,Sulawesi Tengah,28268.0
12/03/2023,Telur Ayam Ras,Sulawesi Tenggara,28088.0
12/03/2023,Telur Ayam Ras,Sulawesi Utara,27112.0
13/03/2023,Telur Ayam Ras,Gorontalo,27715.0
