Tanggal,Komoditas,Provinsi,Harga
05/09/2022,Minyak Goreng Kemasan,Gorontalo,16011.0
05/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
05/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20522.0
05/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20951.0
05/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22059.0
05/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,19107.0
06/09/2022,Minyak Goreng Kemasan,Gorontalo,15759.0
06/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
06/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20348.0
06/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,21417.0
06/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22059.0
06/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,19433.0
07/09/2022,Minyak Goreng Kemasan,Gorontalo,15759.0
07/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
07/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20130.0
07/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,21212.0
07/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21924.0
07/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18767.0
08/09/2022,Minyak Goreng Kemasan,Gorontalo,15870.0
08/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
08/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20174.0
08/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20981.0
08/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22563.0
08/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18633.0
09/09/2022,Minyak Goreng Kemasan,Gorontalo,15870.0
09/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
09/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20391.0
09/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,21000.0
09/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22100.0
09/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18713.0
10/09/2022,Minyak Goreng Kemasan,Gorontalo,15870.0
10/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
10/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20545.0
10/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,21000.0
10/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21669.0
10/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,19333.0
11/09/2022,Minyak Goreng Kemasan,Gorontalo,16237.0
11/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17400.0
11/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20065.0
11/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,21077.0
11/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22054.0
11/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18750.0
12/09/2022,Minyak Goreng Kemasan,Gorontalo,15865.0
12/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
12/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20304.0
12/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20795.0
12/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22276.0
12/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,19187.0
13/09/2022,Minyak Goreng Kemasan,Gorontalo,15809.0
13/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
13/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20045.0
13/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,21000.0
13/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22733.0
13/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18713.0
14/09/2022,Minyak Goreng Kemasan,Gorontalo,15698.0
14/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
14/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20068.0
14/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20500.0
14/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22456.0
14/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18700.0
15/09/2022,Minyak Goreng Kemasan,Gorontalo,15642.0
15/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
15/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20000.0
15/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20923.0
15/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21880.0
15/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18367.0
16/09/2022,Minyak Goreng Kemasan,Gorontalo,15587.0
16/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17200.0
16/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20304.0
16/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20923.0
16/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21645.0
16/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,17833.0
17/09/2022,Minyak Goreng Kemasan,Gorontalo,15442.0
17/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
17/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20304.0
17/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20923.0
17/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21880.0
17/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18247.0
18/09/2022,Minyak Goreng Kemasan,Gorontalo,15526.0
18/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
18/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20905.0
18/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,21538.0
18/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21851.0
18/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,17979.0
19/09/2022,Minyak Goreng Kemasan,Gorontalo,15526.0
19/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
19/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20435.0
19/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20615.0
19/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,22111.0
19/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18380.0
20/09/2022,Minyak Goreng Kemasan,Gorontalo,15526.0
20/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
20/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20348.0
20/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20615.0
20/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21812.0
20/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18387.0
21/09/2022,Minyak Goreng Kemasan,Gorontalo,15771.0
21/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
21/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20477.0
21/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20615.0
21/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21500.0
21/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18567.0
22/09/2022,Minyak Goreng Kemasan,Gorontalo,15476.0
22/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
22/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19929.0
22/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20615.0
22/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21563.0
22/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18633.0
23/09/2022,Minyak Goreng Kemasan,Gorontalo,15193.0
23/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17200.0
23/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20674.0
23/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20346.0
23/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21531.0
23/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18333.0
24/09/2022,Minyak Goreng Kemasan,Gorontalo,15371.0
24/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
24/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20674.0
24/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20346.0
24/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21750.0
24/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18253.0
25/09/2022,Minyak Goreng Kemasan,Gorontalo,15587.0
25/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
25/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20326.0
25/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20308.0
25/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21531.0
25/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18320.0
26/09/2022,Minyak Goreng Kemasan,Gorontalo,15587.0
26/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
26/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20500.0
26/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20154.0
26/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21294.0
26/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18327.0
27/09/2022,Minyak Goreng Kemasan,Gorontalo,15670.0
27/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
27/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20523.0
27/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20308.0
27/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21438.0
27/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18521.0
28/09/2022,Minyak Goreng Kemasan,Gorontalo,15670.0
28/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17333.0
28/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20326.0
28/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20083.0
28/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21284.0
28/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,17967.0
29/09/2022,Minyak Goreng Kemasan,Gorontalo,15439.0
29/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
29/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20523.0
29/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20154.0
29/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20986.0
29/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18267.0
30/09/2022,Minyak Goreng Kemasan,Gorontalo,15439.0
30/09/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
30/09/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20022.0
30/09/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20154.0
30/09/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20990.0
30/09/2022,Minyak Goreng Kemasan,Sulawesi Utara,18167.0
01/10/2022,Minyak Goreng Kemasan,Gorontalo,15451.0
01/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17800.0
01/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19935.0
01/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20154.0
01/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21083.0
01/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17529.0
02/10/2022,Minyak Goreng Kemasan,Gorontalo,15446.0
02/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
02/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19783.0
02/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20154.0
02/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21208.0
02/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,18171.0
03/10/2022,Minyak Goreng Kemasan,Gorontalo,15531.0
03/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
03/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19935.0
03/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,20000.0
03/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21021.0
03/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17933.0
04/10/2022,Minyak Goreng Kemasan,Gorontalo,15476.0
04/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
04/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19848.0
04/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19833.0
04/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20961.0
04/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17920.0
05/10/2022,Minyak Goreng Kemasan,Gorontalo,15531.0
05/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17000.0
05/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19595.0
05/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19083.0
05/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20961.0
05/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17993.0
06/10/2022,Minyak Goreng Kemasan,Gorontalo,15431.0
06/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
06/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,20205.0
06/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19308.0
06/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21208.0
06/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17557.0
07/10/2022,Minyak Goreng Kemasan,Gorontalo,15503.0
07/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17200.0
07/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19750.0
07/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19346.0
07/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20902.0
07/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17600.0
08/10/2022,Minyak Goreng Kemasan,Gorontalo,15587.0
08/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17400.0
08/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19804.0
08/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18688.0
08/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21222.0
08/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17980.0
09/10/2022,Minyak Goreng Kemasan,Gorontalo,15670.0
09/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
09/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19761.0
09/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19327.0
09/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,21356.0
09/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,18107.0
10/10/2022,Minyak Goreng Kemasan,Gorontalo,15670.0
10/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
10/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19682.0
10/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19346.0
10/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20843.0
10/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17967.0
11/10/2022,Minyak Goreng Kemasan,Gorontalo,15503.0
11/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
11/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19773.0
11/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19346.0
11/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20784.0
11/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17857.0
12/10/2022,Minyak Goreng Kemasan,Gorontalo,15670.0
12/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
12/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19783.0
12/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19346.0
12/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20569.0
12/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17500.0
13/10/2022,Minyak Goreng Kemasan,Gorontalo,15476.0
13/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
13/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19696.0
13/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19308.0
13/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20333.0
13/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17933.0
14/10/2022,Minyak Goreng Kemasan,Gorontalo,15420.0
14/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
14/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19522.0
14/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19346.0
14/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20646.0
14/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17429.0
15/10/2022,Minyak Goreng Kemasan,Gorontalo,15503.0
15/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17600.0
15/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19630.0
15/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19269.0
15/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20490.0
15/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17800.0
16/10/2022,Minyak Goreng Kemasan,Gorontalo,15226.0
16/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
16/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19674.0
16/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,19269.0
16/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20521.0
16/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17800.0
17/10/2022,Minyak Goreng Kemasan,Gorontalo,15698.0
17/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17600.0
17/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19435.0
17/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18731.0
17/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20373.0
17/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17800.0
18/10/2022,Minyak Goreng Kemasan,Gorontalo,15637.0
18/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,17167.0
18/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19614.0
18/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18577.0
18/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20314.0
18/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17143.0
19/10/2022,Minyak Goreng Kemasan,Gorontalo,15603.0
19/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
19/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19413.0
19/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18062.0
19/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20255.0
19/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17667.0
20/10/2022,Minyak Goreng Kemasan,Gorontalo,15603.0
20/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16400.0
20/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19273.0
20/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
20/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20289.0
20/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17733.0
21/10/2022,Minyak Goreng Kemasan,Gorontalo,15668.0
21/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
21/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19273.0
21/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
21/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20333.0
21/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17733.0
22/10/2022,Minyak Goreng Kemasan,Gorontalo,15668.0
22/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
22/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19136.0
22/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
22/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20431.0
22/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17429.0
23/10/2022,Minyak Goreng Kemasan,Gorontalo,15668.0
23/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
23/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19381.0
23/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
23/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20431.0
23/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17500.0
24/10/2022,Minyak Goreng Kemasan,Gorontalo,15635.0
24/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
24/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19043.0
24/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
24/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20146.0
24/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17433.0
25/10/2022,Minyak Goreng Kemasan,Gorontalo,15674.0
25/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
25/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19400.0
25/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
25/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20521.0
25/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17367.0
26/10/2022,Minyak Goreng Kemasan,Gorontalo,15674.0
26/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
26/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19109.0
26/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
26/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20567.0
26/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,18067.0
27/10/2022,Minyak Goreng Kemasan,Gorontalo,15668.0
27/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16500.0
27/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19109.0
27/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
27/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20489.0
27/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17167.0
28/10/2022,Minyak Goreng Kemasan,Gorontalo,15674.0
28/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
28/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19152.0
28/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
28/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20227.0
28/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17600.0
29/10/2022,Minyak Goreng Kemasan,Gorontalo,15718.0
29/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
29/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,18891.0
29/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
29/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20273.0
29/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17600.0
30/10/2022,Minyak Goreng Kemasan,Gorontalo,15674.0
30/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16625.0
30/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19238.0
30/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18269.0
30/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20352.0
30/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17600.0
31/10/2022,Minyak Goreng Kemasan,Gorontalo,15674.0
31/10/2022,Minyak Goreng Kemasan,Sulawesi Barat,16583.0
31/10/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19022.0
31/10/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18269.0
31/10/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20333.0
31/10/2022,Minyak Goreng Kemasan,Sulawesi Utara,17567.0
01/11/2022,Minyak Goreng Kemasan,Gorontalo,15785.0
01/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
01/11/2022,Minyak Goreng Kemasan,Sulawesi Selatan,18413.0
01/11/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18115.0
01/11/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20227.0
01/11/2022,Minyak Goreng Kemasan,Sulawesi Utara,17667.0
02/11/2022,Minyak Goreng Kemasan,Gorontalo,15757.0
02/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
02/11/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19000.0
02/11/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18167.0
02/11/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20331.0
02/11/2022,Minyak Goreng Kemasan,Sulawesi Utara,17667.0
03/11/2022,Minyak Goreng Kemasan,Gorontalo,15744.0
03/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
03/11/2022,Minyak Goreng Kemasan,Sulawesi Selatan,18935.0
03/11/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18167.0
03/11/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20255.0
03/11/2022,Minyak Goreng Kemasan,Sulawesi Utara,17214.0
04/11/2022,Minyak Goreng Kemasan,Gorontalo,15744.0
04/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
04/11/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19045.0
04/11/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18167.0
04/11/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20600.0
04/11/2022,Minyak Goreng Kemasan,Sulawesi Utara,17643.0
05/11/2022,Minyak Goreng Kemasan,Gorontalo,15744.0
05/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
05/11/2022,Minyak Goreng Kemasan,Sulawesi Selatan,19022.0
05/11/2022,Minyak Goreng Kemasan,Sulawesi Tengah,17773.0
05/11/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,20137.0
05/11/2022,Minyak Goreng Kemasan,Sulawesi Utara,17467.0
06/11/2022,Minyak Goreng Kemasan,Gorontalo,15744.0
06/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16417.0
06/11/2022,Minyak Goreng Kemasan,Sulawesi Selatan,18978.0
06/11/2022,Minyak Goreng Kemasan,Sulawesi Tengah,17750.0
06/11/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,19595.0
06/11/2022,Minyak Goreng Kemasan,Sulawesi Utara,17714.0
07/11/2022,Minyak Goreng Kemasan,Gorontalo,15744.0
07/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16583.0
07/11/2022,Minyak Goreng Kemasan,Sulawesi Selatan,18978.0
07/11/2022,Minyak Goreng Kemasan,Sulawesi Tengah,18167.0
07/11/2022,Minyak Goreng Kemasan,Sulawesi Tenggara,19822.0
07/11/2022,Minyak Goreng Kemasan,Sulawesi Utara,17286.0
08/11/2022,Minyak Goreng Kemasan,Gorontalo,15744.0
08/11/2022,Minyak Goreng Kemasan,Sulawesi Barat,16583.0
