Tanggal,Komoditas,Provinsi,Harga
24/05/2022,Beras Premium,Gorontalo,11275.0
24/05/2022,Beras Premium,Sulawesi Barat,11367.0
24/05/2022,Beras Premium,Sulawesi Selatan,10864.0
24/05/2022,Beras Premium,Sulawesi Tengah,12036.0
24/05/2022,Beras Premium,Sulawesi Tenggara,11631.0
24/05/2022,Beras Premium,Sulawesi Utara,11783.0
25/05/2022,Beras Premium,Gorontalo,11275.0
25/05/2022,Beras Premium,Sulawesi Barat,11367.0
25/05/2022,Beras Premium,Sulawesi Selatan,10864.0
25/05/2022,Beras Premium,Sulawesi Tengah,12240.0
25/05/2022,Beras Premium,Sulawesi Tenggara,11647.0
25/05/2022,Beras Premium,Sulawesi Utara,11754.0
26/05/2022,Beras Premium,Gorontalo,11275.0
26/05/2022,Beras Premium,Sulawesi Barat,11283.0
26/05/2022,Beras Premium,Sulawesi Selatan,10864.0
26/05/2022,Beras Premium,Sulawesi Tengah,11950.0
26/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
26/05/2022,Beras Premium,Sulawesi Utara,11746.0
27/05/2022,Beras Premium,Gorontalo,11275.0
27/05/2022,Beras Premium,Sulawesi Barat,11867.0
27/05/2022,Beras Premium,Sulawesi Selatan,10814.0
27/05/2022,Beras Premium,Sulawesi Tengah,12000.0
27/05/2022,Beras Premium,Sulawesi Tenggara,11629.0
27/05/2022,Beras Premium,Sulawesi Utara,11746.0
28/05/2022,Beras Premium,Gorontalo,11290.0
28/05/2022,Beras Premium,Sulawesi Barat,11242.0
28/05/2022,Beras Premium,Sulawesi Selatan,10882.0
28/05/2022,Beras Premium,Sulawesi Tengah,12036.0
28/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
28/05/2022,Beras Premium,Sulawesi Utara,11725.0
29/05/2022,Beras Premium,Gorontalo,11267.0
29/05/2022,Beras Premium,Sulawesi Barat,11283.0
29/05/2022,Beras Premium,Sulawesi Selatan,10882.0
29/05/2022,Beras Premium,Sulawesi Tengah,11750.0
29/05/2022,Beras Premium,Sulawesi Tenggara,11725.0
29/05/2022,Beras Premium,Sulawesi Utara,11746.0
30/05/2022,Beras Premium,Gorontalo,11267.0
30/05/2022,Beras Premium,Sulawesi Barat,11283.0
30/05/2022,Beras Premium,Sulawesi Selatan,10905.0
30/05/2022,Beras Premium,Sulawesi Tengah,12036.0
30/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
30/05/2022,Beras Premium,Sulawesi Utara,11642.0
31/05/2022,Beras Premium,Gorontalo,11267.0
31/05/2022,Beras Premium,Sulawesi Barat,11283.0
31/05/2022,Beras Premium,Sulawesi Selatan,10923.0
31/05/2022,Beras Premium,Sulawesi Tengah,12036.0
31/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
31/05/2022,Beras Premium,Sulawesi Utara,11746.0
01/06/2022,Beras Premium,Gorontalo,11267.0
01/06/2022,Beras Premium,Sulawesi Barat,11283.0
01/06/2022,Beras Premium,Sulawesi Selatan,10877.0
01/06/2022,Beras Premium,Sulawesi Tengah,12036.0
01/06/2022,Beras Premium,Sulawesi Tenggara,11538.0
01/06/2022,Beras Premium,Sulawesi Utara,11669.0
02/06/2022,Beras Premium,Gorontalo,11275.0
02/06/2022,Beras Premium,Sulawesi Barat,11283.0
02/06/2022,Beras Premium,Sulawesi Selatan,10886.0
02/06/2022,Beras Premium,Sulawesi Tengah,11950.0
02/06/2022,Beras Premium,Sulawesi Tenggara,11640.0
02/06/2022,Beras Premium,Sulawesi Utara,11708.0
03/06/2022,Beras Premium,Gorontalo,11275.0
03/06/2022,Beras Premium,Sulawesi Barat,11283.0
03/06/2022,Beras Premium,Sulawesi Selatan,10886.0
03/06/2022,Beras Premium,Sulawesi Tengah,12000.0
03/06/2022,Beras Premium,Sulawesi Tenggara,11538.0
03/06/2022,Beras Premium,Sulawesi Utara,11709.0
04/06/2022,Beras Premium,Gorontalo,11275.0
04/06/2022,Beras Premium,Sulawesi Barat,11140.0
04/06/2022,Beras Premium,Sulawesi Selatan,10882.0
04/06/2022,Beras Premium,Sulawesi Tengah,12036.0
04/06/2022,Beras Premium,Sulawesi Tenggara,11650.0
04/06/2022,Beras Premium,Sulawesi Utara,11683.0
05/06/2022,Beras Premium,Gorontalo,11275.0
05/06/2022,Beras Premium,Sulawesi Barat,11433.0
05/06/2022,Beras Premium,Sulawesi Selatan,10932.0
05/06/2022,Beras Premium,Sulawesi Tengah,11950.0
05/06/2022,Beras Premium,Sulawesi Tenggara,11538.0
05/06/2022,Beras Premium,Sulawesi Utara,11723.0
06/06/2022,Beras Premium,Gorontalo,11275.0
06/06/2022,Beras Premium,Sulawesi Barat,11283.0
06/06/2022,Beras Premium,Sulawesi Selatan,10886.0
06/06/2022,Beras Premium,Sulawesi Tengah,12036.0
06/06/2022,Beras Premium,Sulawesi Tenggara,11507.0
06/06/2022,Beras Premium,Sulawesi Utara,11692.0
07/06/2022,Beras Premium,Gorontalo,11275.0
07/06/2022,Beras Premium,Sulawesi Barat,11283.0
07/06/2022,Beras Premium,Sulawesi Selatan,10891.0
07/06/2022,Beras Premium,Sulawesi Tengah,12240.0
07/06/2022,Beras Premium,Sulawesi Tenggara,11664.0
07/06/2022,Beras Premium,Sulawesi Utara,11715.0
08/06/2022,Beras Premium,Gorontalo,11354.0
08/06/2022,Beras Premium,Sulawesi Barat,11283.0
08/06/2022,Beras Premium,Sulawesi Selatan,10886.0
08/06/2022,Beras Premium,Sulawesi Tengah,12222.0
08/06/2022,Beras Premium,Sulawesi Tenggara,11538.0
08/06/2022,Beras Premium,Sulawesi Utara,11723.0
09/06/2022,Beras Premium,Gorontalo,11375.0
09/06/2022,Beras Premium,Sulawesi Barat,11283.0
09/06/2022,Beras Premium,Sulawesi Selatan,10953.0
09/06/2022,Beras Premium,Sulawesi Tengah,11809.0
09/06/2022,Beras Premium,Sulawesi Tenggara,11857.0
09/06/2022,Beras Premium,Sulawesi Utara,11650.0
10/06/2022,Beras Premium,Gorontalo,
10/06/2022,Beras Premium,Sulawesi Barat,
10/06/2022,Beras Premium,Sulawesi Selatan,
10/06/2022,Beras Premium,Sulawesi Tengah,
10/06/2022,Beras Premium,Sulawesi Tenggara,
10/06/2022,Beras Premium,Sulawesi Utara,
11/06/2022,Beras Premium,Gorontalo,
11/06/2022,Beras Premium,Sulawesi Barat,
11/06/2022,Beras Premium,Sulawesi Selatan,
11/06/2022,Beras Premium,Sulawesi Tengah,
11/06/2022,Beras Premium,Sulawesi Tenggara,
11/06/2022,Beras Premium,Sulawesi Utara,
12/06/2022,Beras Premium,Gorontalo,
12/06/2022,Beras Premium,Sulawesi Barat,
12/06/2022,Beras Premium,Sulawesi Selatan,
12/06/2022,Beras Premium,Sulawesi Tengah,
12/06/2022,Beras Premium,Sulawesi Tenggara,
12/06/2022,Beras Premium,Sulawesi Utara,
