Tanggal,Komoditas,Provinsi,Harga
19/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11459.0
19/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
20/10/2022,Tepung Terigu (Curah),Gorontalo,11267.0
20/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10400.0
20/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9643.0
20/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
20/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11687.0
20/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
21/10/2022,Tepung Terigu (Curah),Gorontalo,11183.0
21/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
21/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9861.0
21/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
21/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11738.0
21/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
22/10/2022,Tepung Terigu (Curah),Gorontalo,11183.0
22/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
22/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9774.0
22/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
22/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11694.0
22/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12462.0
23/10/2022,Tepung Terigu (Curah),Gorontalo,11178.0
23/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
23/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9657.0
23/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
23/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11694.0
23/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12357.0
24/10/2022,Tepung Terigu (Curah),Gorontalo,11178.0
24/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
24/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9742.0
24/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
24/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11592.0
24/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
25/10/2022,Tepung Terigu (Curah),Gorontalo,11178.0
25/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
25/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9657.0
25/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
25/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11654.0
25/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
26/10/2022,Tepung Terigu (Curah),Gorontalo,11183.0
26/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
26/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9729.0
26/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11231.0
26/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11776.0
26/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
27/10/2022,Tepung Terigu (Curah),Gorontalo,11183.0
27/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
27/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9729.0
27/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
27/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11700.0
27/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
28/10/2022,Tepung Terigu (Curah),Gorontalo,11178.0
28/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
28/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9729.0
28/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
28/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11825.0
28/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
29/10/2022,Tepung Terigu (Curah),Gorontalo,11183.0
29/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
29/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9771.0
29/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
29/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11776.0
29/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
30/10/2022,Tepung Terigu (Curah),Gorontalo,11183.0
30/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
30/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9795.0
30/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
30/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11638.0
30/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
31/10/2022,Tepung Terigu (Curah),Gorontalo,11183.0
31/10/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
31/10/2022,Tepung Terigu (Curah),Sulawesi Selatan,9854.0
31/10/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
31/10/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11719.0
31/10/2022,Tepung Terigu (Curah),Sulawesi Utara,12231.0
01/11/2022,Tepung Terigu (Curah),Gorontalo,11142.0
01/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
01/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9771.0
01/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
01/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11763.0
01/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
02/11/2022,Tepung Terigu (Curah),Gorontalo,11317.0
02/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10335.0
02/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9771.0
02/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
02/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11835.0
02/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
03/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
03/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
03/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9792.0
03/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11308.0
03/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11794.0
03/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12308.0
04/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
04/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
04/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9891.0
04/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11308.0
04/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11767.0
04/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12231.0
05/11/2022,Tepung Terigu (Curah),Gorontalo,11350.0
05/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
05/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9958.0
05/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11227.0
05/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11794.0
05/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
06/11/2022,Tepung Terigu (Curah),Gorontalo,11350.0
06/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
06/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9938.0
06/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11350.0
06/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11750.0
06/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12192.0
07/11/2022,Tepung Terigu (Curah),Gorontalo,11350.0
07/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
07/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9917.0
07/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
07/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11833.0
07/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12308.0
08/11/2022,Tepung Terigu (Curah),Gorontalo,11350.0
08/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
08/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9958.0
08/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
08/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11794.0
08/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
09/11/2022,Tepung Terigu (Curah),Gorontalo,11350.0
09/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
09/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9958.0
09/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
09/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11676.0
09/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
10/11/2022,Tepung Terigu (Curah),Gorontalo,11350.0
10/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
10/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9958.0
10/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11545.0
10/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11656.0
10/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
11/11/2022,Tepung Terigu (Curah),Gorontalo,11350.0
11/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
11/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9932.0
11/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11250.0
11/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11676.0
11/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12643.0
12/11/2022,Tepung Terigu (Curah),Gorontalo,11450.0
12/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
12/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9938.0
12/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11308.0
12/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11792.0
12/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12357.0
13/11/2022,Tepung Terigu (Curah),Gorontalo,11440.0
13/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
13/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9938.0
13/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11292.0
13/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11676.0
13/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
14/11/2022,Tepung Terigu (Curah),Gorontalo,11450.0
14/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
14/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10146.0
14/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
14/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11735.0
14/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12321.0
15/11/2022,Tepung Terigu (Curah),Gorontalo,11450.0
15/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
15/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9917.0
15/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
15/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11618.0
15/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12292.0
16/11/2022,Tepung Terigu (Curah),Gorontalo,11450.0
16/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
16/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9875.0
16/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
16/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11656.0
16/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12321.0
17/11/2022,Tepung Terigu (Curah),Gorontalo,11450.0
17/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10400.0
17/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9917.0
17/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
17/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11656.0
17/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12321.0
18/11/2022,Tepung Terigu (Curah),Gorontalo,11450.0
18/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10333.0
18/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9938.0
18/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
18/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11906.0
18/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
19/11/2022,Tepung Terigu (Curah),Gorontalo,11500.0
19/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
19/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10065.0
19/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
19/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11750.0
19/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
20/11/2022,Tepung Terigu (Curah),Gorontalo,11500.0
20/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
20/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10063.0
20/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
20/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11706.0
20/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12192.0
21/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
21/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
21/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9979.0
21/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11273.0
21/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11625.0
21/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
22/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
22/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
22/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10063.0
22/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11200.0
22/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11794.0
22/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
23/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
23/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
23/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10000.0
23/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
23/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11600.0
23/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
24/11/2022,Tepung Terigu (Curah),Gorontalo,11372.0
24/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
24/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10096.0
24/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11346.0
24/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11706.0
24/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
25/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
25/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
25/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10013.0
25/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11458.0
25/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11688.0
25/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12192.0
26/11/2022,Tepung Terigu (Curah),Gorontalo,11372.0
26/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10600.0
26/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10004.0
26/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11083.0
26/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,12000.0
26/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12269.0
27/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
27/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
27/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
27/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11300.0
27/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11563.0
27/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12250.0
28/11/2022,Tepung Terigu (Curah),Gorontalo,11400.0
28/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
28/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10025.0
28/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
28/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11625.0
28/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12192.0
29/11/2022,Tepung Terigu (Curah),Gorontalo,11372.0
29/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10500.0
29/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,9983.0
29/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
29/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11808.0
29/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12115.0
30/11/2022,Tepung Terigu (Curah),Gorontalo,11372.0
30/11/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
30/11/2022,Tepung Terigu (Curah),Sulawesi Selatan,10067.0
30/11/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
30/11/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11580.0
30/11/2022,Tepung Terigu (Curah),Sulawesi Utara,12321.0
01/12/2022,Tepung Terigu (Curah),Gorontalo,11335.0
01/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10600.0
01/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10067.0
01/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
01/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11500.0
01/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12286.0
02/12/2022,Tepung Terigu (Curah),Gorontalo,11385.0
02/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
02/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10067.0
02/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
02/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11836.0
02/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12400.0
03/12/2022,Tepung Terigu (Curah),Gorontalo,11385.0
03/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
03/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
03/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11208.0
03/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11880.0
03/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12400.0
04/12/2022,Tepung Terigu (Curah),Gorontalo,11385.0
04/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
04/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10029.0
04/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
04/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11629.0
04/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12500.0
05/12/2022,Tepung Terigu (Curah),Gorontalo,11469.0
05/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
05/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10067.0
05/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
05/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11836.0
05/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12154.0
06/12/2022,Tepung Terigu (Curah),Gorontalo,11469.0
06/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
06/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,9936.0
06/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
06/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11850.0
06/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12400.0
07/12/2022,Tepung Terigu (Curah),Gorontalo,11419.0
07/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
07/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,9983.0
07/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
07/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11606.0
07/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12400.0
08/12/2022,Tepung Terigu (Curah),Gorontalo,11419.0
08/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
08/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10067.0
08/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
08/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11500.0
08/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12400.0
09/12/2022,Tepung Terigu (Curah),Gorontalo,11419.0
09/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
09/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,9983.0
09/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
09/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11414.0
09/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12533.0
10/12/2022,Tepung Terigu (Curah),Gorontalo,11456.0
10/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
10/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
10/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11167.0
10/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11606.0
10/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12462.0
11/12/2022,Tepung Terigu (Curah),Gorontalo,11456.0
11/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
11/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,9891.0
11/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
11/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11519.0
11/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12533.0
12/12/2022,Tepung Terigu (Curah),Gorontalo,11419.0
12/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
12/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10070.0
12/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11256.0
12/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11488.0
12/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12533.0
13/12/2022,Tepung Terigu (Curah),Gorontalo,11400.0
13/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
13/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,9730.0
13/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11183.0
13/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11613.0
13/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12533.0
14/12/2022,Tepung Terigu (Curah),Gorontalo,11400.0
14/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
14/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
14/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11179.0
14/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11613.0
14/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12462.0
15/12/2022,Tepung Terigu (Curah),Gorontalo,11400.0
15/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
15/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10171.0
15/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11361.0
15/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11357.0
15/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12567.0
16/12/2022,Tepung Terigu (Curah),Gorontalo,11450.0
16/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
16/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
16/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
16/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11567.0
16/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12567.0
17/12/2022,Tepung Terigu (Curah),Gorontalo,11450.0
17/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10800.0
17/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
17/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11375.0
17/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11667.0
17/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12571.0
18/12/2022,Tepung Terigu (Curah),Gorontalo,11450.0
18/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
18/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10048.0
18/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
18/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11782.0
18/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12607.0
19/12/2022,Tepung Terigu (Curah),Gorontalo,11450.0
19/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
19/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
19/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11218.0
19/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11806.0
19/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12786.0
20/12/2022,Tepung Terigu (Curah),Gorontalo,11450.0
20/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
20/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
20/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11231.0
20/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11862.0
20/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12567.0
21/12/2022,Tepung Terigu (Curah),Gorontalo,11500.0
21/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
21/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
21/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
21/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11806.0
21/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12567.0
22/12/2022,Tepung Terigu (Curah),Gorontalo,11500.0
22/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
22/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10046.0
22/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
22/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11654.0
22/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12567.0
23/12/2022,Tepung Terigu (Curah),Gorontalo,11517.0
23/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
23/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10048.0
23/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11269.0
23/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11688.0
23/12/2022,Tepung Terigu (Curah),Sulawesi Utara,12567.0
24/12/2022,Tepung Terigu (Curah),Gorontalo,11517.0
24/12/2022,Tepung Terigu (Curah),Sulawesi Barat,10667.0
24/12/2022,Tepung Terigu (Curah),Sulawesi Selatan,10005.0
24/12/2022,Tepung Terigu (Curah),Sulawesi Tengah,11167.0
24/12/2022,Tepung Terigu (Curah),Sulawesi Tenggara,11733.0
